time,star1_x,star1_y,star1_z,star2_x,star2_y,star2_z
373220.8107878914,92040221435.82875,96565992151.13196,0.0,162508223457.98337,705396298048.2212,0.0
387575.45735665644,91734658023.08647,96438790526.55345,0.0,162988394535.14984,705596186315.416,0.0
401930.1039254215,91429141291.89731,96311945011.04535,0.0,163468492255.58994,705795514982.6431,0.0
416284.75049418653,91123671612.89536,96185455068.92796,0.0,163948516036.87872,705994284891.6846,0.0
430639.3970629516,90818249355.02234,96059320165.2224,0.0,164428465299.2506,706192496883.2219,0.0
444994.04363171663,90512874885.53448,95933539765.65189,0.0,164908339465.58865,706390151796.8328,0.0
459348.6902004817,90207548570.00946,95808113336.64305,0.0,165388137961.4137,706587250470.9895,0.0
473703.3367692467,89902270772.35312,95683040345.32718,0.0,165867860214.87366,706783793743.0573,0.0
488057.9833380118,89597041854.8064,95558320259.54149,0.0,166347505656.73282,706979782449.292,0.0
502412.6299067768,89291862177.95204,95433952547.83028,0.0,166827073720.36108,707175217424.8381,0.0
516767.2764755419,88986732100.72142,95309936679.44615,0.0,167306563841.72348,707370099503.7275,0.0
531121.9230443069,88681651980.40126,95186272124.35117,0.0,167785975459.36945,707564429518.8767,0.0
545476.569613072,88376622172.64038,95062958353.21802,0.0,168265308014.42224,707758208302.0859,0.0
559831.216181837,88071643031.45633,94939994837.43112,0.0,168744560950.5686,707951436684.0369,0.0
574185.8627506021,87766714909.24214,94817381049.08769,0.0,169223733714.04807,708144115494.2908,0.0
588540.5093193671,87461838156.7729,94695116460.99887,0.0,169702825753.64258,708336245561.2875,0.0
602895.1558881322,87157013123.21245,94573200546.6907,0.0,170181836520.66617,708527827712.3431,0.0
617249.8024568972,86852240156.11992,94451632780.40527,0.0,170660765468.9544,708718862773.6488,0.0
631604.4490256623,86547519601.45634,94330412637.10158,0.0,171139612054.8543,708909351570.2689,0.0
645959.0955944273,86242851803.59123,94209539592.45662,0.0,171618375737.21378,709099294926.1396,0.0
660313.7421631924,85938237105.30902,94089013122.8663,0.0,172097055977.37152,709288693664.0673,0.0
674668.3887319574,85633675847.81569,93968832705.44643,0.0,172575652239.14676,709477548605.727,0.0
689023.0353007225,85329168370.74513,93848997818.03357,0.0,173054163988.82907,709665860571.6615,0.0
703377.6818694875,85024715012.16571,93729507939.18597,0.0,173532590695.16815,709853630381.2792,0.0
717732.3284382526,84720316108.58662,93610362548.18445,0.0,174010931829.36386,710040858852.853,0.0
732086.9750070176,84415971994.96436,93491561125.03325,0.0,174489186865.056,710227546803.5192,0.0
746441.6215757827,84111683004.70906,93373103150.46086,0.0,174967355278.31433,710413695049.2758,0.0
760796.2681445477,83807449469.69092,93254988105.92082,0.0,175445436547.62857,710599304404.9816,0.0
775150.9147133128,83503271720.24644,93137215473.59256,0.0,175923430153.89844,710784375684.3545,0.0
789505.5612820778,83199150085.1849,93019784736.38214,0.0,176401335580.4237,710968909699.971,0.0
803860.2078508429,82895084891.79453,92902695377.923,0.0,176879152312.89432,711152907263.2639,0.0
818214.8544196079,82591076465.84877,92785946882.57672,0.0,177356879839.3805,711336369184.5223,0.0
832569.500988373,82287125131.61263,92669538735.43372,0.0,177834517650.323,711519296272.8899,0.0
846924.147557138,81983231211.84883,92553470422.31393,0.0,178312065238.52325,711701689336.3638,0.0
861278.794125903,81679395027.82404,92437741429.76756,0.0,178789522099.13364,711883549181.7938,0.0
875633.4406946681,81375616899.31502,92322351245.07564,0.0,179266887729.64783,712064876614.8811,0.0
889988.0872634331,81071897144.61482,92207299356.2507,0.0,179744161629.891,712245672440.1775,0.0
904342.7338321982,80768236080.53893,92092585252.03746,0.0,180221343302.01025,712425937461.084,0.0
918697.3804009632,80464634022.43129,91978208421.9133,0.0,180698432250.46512,712605672479.8505,0.0
933052.0269697283,80161091284.17053,91864168356.08897,0.0,181175427982.01773,712784878297.5745,0.0
947406.6735384933,79857608178.17589,91750464545.5091,0.0,181652330005.7236,712963555714.2,0.0
961761.3201072584,79554185015.41336,91637096481.85268,0.0,182129137832.92184,713141705528.5172,0.0
976115.9666760234,79250822105.40169,91524063657.53374,0.0,182605850977.22592,713319328538.1613,0.0
990470.6132447885,78947519756.21832,91411365565.70172,0.0,183082468954.51407,713496425539.6116,0.0
1004825.2598135535,78644278274.50545,91299001700.24205,0.0,183558991282.92,713672997328.191,0.0
1019179.9063823186,78341097965.47592,91186971555.7766,0.0,184035417482.82355,713849044698.0653,0.0
1033534.5529510836,78037979132.91917,91075274627.66408,0.0,184511747076.84128,714024568442.2422,0.0
1047889.1995198487,77734922079.20718,90963910412.0006,0.0,184987979589.81726,714199569352.5704,0.0
1062243.8460886138,77431927105.3003,90852878405.62,0.0,185464114548.8138,714374048219.74,0.0
1076598.492657379,77128994510.75311,90742178106.0943,0.0,185940151483.10223,714548005833.2804,0.0
1090953.1392261442,76826124593.72035,90631809011.73407,0.0,186416089924.15372,714721442981.5608,0.0
1105307.7857949093,76523317650.96263,90521770621.58882,0.0,186891929405.63013,714894360451.789,0.0
1119662.4323636745,76220573977.85231,90412062435.44736,0.0,187367669463.37494,715066759030.0114,0.0
1134017.0789324397,75917893868.37923,90302683953.83812,0.0,187843309635.40405,715238639501.1116,0.0
1148371.7255012048,75615277615.15646,90193634678.02951,0.0,188318849461.89697,715410002648.8108,0.0
1162726.37206997,75312725509.42609,90084914110.0302,0.0,188794288485.18756,715580849255.6669,0.0
1177081.0186387352,75010237841.06487,89976521752.58942,0.0,189269626249.7552,715751180103.0737,0.0
1191435.6652075003,74707814898.58992,89868457109.19727,0.0,189744862302.21582,715920995971.2615,0.0
1205790.3117762655,74405456969.16444,89760719684.08495,0.0,190219996191.31302,716090297639.295,0.0
1220144.9583450307,74103164338.60327,89653308982.22499,0.0,190695027467.90915,716259085885.075,0.0
1234499.6049137958,73800937291.37862,89546224509.33157,0.0,191169955684.97647,716427361485.336,0.0
1248854.251482561,73498776110.62553,89439465771.86061,0.0,191644780397.58844,716595125215.6476,0.0
1263208.8980513262,73196681078.14763,89333032277.01012,0.0,192119501162.91086,716762377850.4127,0.0
1277563.5446200913,72894652474.42253,89226923532.72023,0.0,192594117540.19315,716929120162.8682,0.0
1291918.1911888565,72592690578.60747,89121139047.6735,0.0,193068629090.75967,717095352925.0845,0.0
1306272.8377576217,72290795668.54477,89015678331.295,0.0,193543035378.00107,717261076907.965,0.0
1320627.4843263868,71988968020.76735,88910540893.75249,0.0,194017335967.3656,717426292881.2461,0.0
1334982.130895152,71687207910.50421,88805726245.95656,0.0,194491530426.35052,717591001613.4968,0.0
1349336.7774639172,71385515611.6859,88701233899.56068,0.0,194965618324.4936,717755203872.1189,0.0
1363691.4240326823,71083891396.94989,88597063366.96141,0.0,195439599233.36447,717918900423.3463,0.0
1378046.0706014475,70782335537.64601,88493214161.29837,0.0,195913472726.55627,718082092032.2454,0.0
1392400.7171702127,70480848303.84189,88389685796.45442,0.0,196387238379.67703,718244779462.7145,0.0
1406755.3637389778,70179429964.32823,88286477787.05565,0.0,196860895770.34134,718406963477.484,0.0
1421110.010307743,69878080786.62424,88183589648.4715,0.0,197334444478.1619,718568644838.1162,0.0
1435464.6568765081,69576801036.98293,88081020896.81468,0.0,197807884084.74112,718729824305.0055,0.0
1449819.3034452733,69275590980.39636,87978771048.94135,0.0,198281214173.66284,718890502637.3779,0.0
1464173.9500140385,68974450880.60104,87876839622.45096,0.0,198754434330.48407,719050680593.2914,0.0
1478528.5965828036,68673381000.0831,87775226135.6864,0.0,199227544142.72653,719210358929.6356,0.0
1492883.2431515688,68372381600.08357,87673930107.73389,0.0,199700543199.86865,719369538402.1324,0.0
1507237.889720334,68071452940.60361,87572951058.42296,0.0,200173431093.3372,719528219765.3353,0.0
1521592.5362890991,67770595280.40967,87472288508.32643,0.0,200646207416.49908,719686403772.6299,0.0
1535947.1828578643,67469808877.03875,87371941978.76036,0.0,201118871764.65338,719844091176.2338,0.0
1550301.8294266295,67169093986.803474,87271910991.78398,0.0,201591423735.0231,720001282727.1967,0.0
1564656.4759953946,66868450864.79731,87172195070.1996,0.0,202063862926.74707,720157979175.4006,0.0
1579011.1225641598,66567879764.89963,87072793737.5525,0.0,202536188940.872,720314181269.5603,0.0
1593365.769132925,66267380939.78084,86973706518.1309,0.0,203008401380.3444,720469889757.2229,0.0
1607720.4157016901,65966954640.90748,86874932936.96577,0.0,203480499850.00253,720625105384.7681,0.0
1622075.0622704553,65666601118.54723,86776472519.83073,0.0,203952483956.56863,720779828897.4088,0.0
1636429.7088392205,65366320621.774025,86678324793.24196,0.0,204424353308.6408,720934061039.1912,0.0
1650784.3554079856,65066113398.473,86580489284.45796,0.0,204896107516.68527,721087802552.9946,0.0
1665139.0019767508,64765979695.34555,86482965521.47945,0.0,205367746193.0284,721241054180.5323,0.0
1679493.648545516,64465919757.91429,86385753033.04921,0.0,205839268951.84897,721393816662.3512,0.0
1693848.2951142811,64165933830.528,86288851348.65186,0.0,206310675409.1703,721546090737.8328,0.0
1708202.9416830463,63866022156.3666,86192259998.51367,0.0,206781965182.85248,721697877145.1927,0.0
1722557.5882518115,63566184977.44606,86095978513.60242,0.0,207253137892.58475,721849176621.4819,0.0
1736912.2348205766,63266422534.62328,86000006425.62708,0.0,207724193159.8777,721999989902.586,0.0
1751266.8813893418,62966735067.60103,85904343267.03767,0.0,208195130608.0555,722150317723.2266,0.0
1765621.527958107,62667122814.93275,85808988571.02496,0.0,208665949862.24854,722300160816.9608,0.0
1779976.174526872,62367586014.02741,85713941871.52032,0.0,209136650549.38547,722449519916.1824,0.0
1794330.8210956373,62068124901.1544,85619202703.19533,0.0,209607232298.1859,722598395752.1216,0.0
1808685.4676644024,61768739711.44826,85524770601.46162,0.0,210077694739.15274,722746789054.8461,0.0
1823040.1142331676,61469430678.91346,85430645102.47057,0.0,210548037504.56454,722894700553.2605,0.0
1837394.7608019328,61170198036.42926,85336825743.11298,0.0,211018260228.4683,723042130975.1082,0.0
1851749.407370698,60871042015.754364,85243312061.01881,0.0,211488362546.6717,723189081046.9705,0.0
1866104.053939463,60571962847.53169,85150103594.55688,0.0,211958344096.7359,723335551494.2677,0.0
1880458.7005082283,60272960761.2931,85057199882.83453,0.0,212428204517.968,723481543041.26,0.0
1894813.3470769934,59974035985.464035,84964600465.69731,0.0,212897943451.41364,723627056411.0471,0.0
1909167.9936457586,59675188747.368256,84872304883.72864,0.0,213367560539.84988,723772092325.5693,0.0
1923522.6402145238,59376419273.23245,84780312678.24944,0.0,213837055427.77756,723916651505.608,0.0
1937877.286783289,59077727788.19089,84688623391.31781,0.0,214306427761.4143,724060734670.7863,0.0
1952231.933352054,58779114516.29003,84597236565.7287,0.0,214775677188.6871,724204342539.5692,0.0
1966586.5799208193,58480579680.49313,84506151745.01343,0.0,215244803359.22507,724347475829.2646,0.0
1980941.2264895844,58182123502.684845,84415368473.43939,0.0,215713805924.3524,724490135256.0238,0.0
1995295.8730583496,57883746203.675735,84324886296.00967,0.0,216182684537.081,724632321534.8419,0.0
2009650.5196271148,57585448003.20685,84234704758.46259,0.0,216651438852.10352,724774035379.5588,0.0
2024005.16619588,57287229119.95425,84144823407.27129,0.0,217120068525.78616,724915277502.8594,0.0
2038359.812764645,56989089771.5335,84055241789.64343,0.0,217588573216.16162,725056048616.2747,0.0
2052714.4593334103,56691030174.504196,83965959453.52061,0.0,218056952582.92197,725196349430.1819,0.0
2067069.1059021754,56393050544.37437,83876975947.57805,0.0,218525206287.41168,725336180653.8059,0.0
2081423.7524709406,56095151095.60499,83788290821.22409,0.0,218993333992.62073,725475542995.2192,0.0
2095778.3990397057,55797332041.614395,83699903624.59976,0.0,219461335363.17737,725614437161.3433,0.0
2110133.0456084707,55499593594.78269,83611813908.57834,0.0,219929210065.34146,725752863857.9484,0.0
2124487.6921772356,55201935966.456154,83524021224.76482,0.0,220396957766.99747,725890823789.6553,0.0
2138842.3387460005,54904359366.95163,83436525125.49553,0.0,220864578137.64743,726028317659.9355,0.0
2153196.9853147655,54606864005.56086,83349325163.83757,0.0,221332070848.40436,726165346171.1124,0.0
2167551.6318835304,54309450090.55487,83262420893.58836,0.0,221799435571.9852,726301910024.3611,0.0
2181906.2784522953,54012117829.18828,83175811869.27519,0.0,222266671982.70413,726438009919.7104,0.0
2196260.9250210603,53714867427.70358,83089497646.15459,0.0,222733779756.4658,726573646556.0428,0.0
2210615.571589825,53417699091.3355,83003477780.2119,0.0,223200758570.75848,726708820631.0956,0.0
2224970.21815859,53120613024.315216,82917751828.16077,0.0,223667608104.6475,726843532841.4617,0.0
2239324.864727355,52823609429.874626,82832319347.4426,0.0,224134328038.76843,726977783882.5902,0.0
2253679.51129612,52526688510.250595,82747179896.22595,0.0,224600918055.3205,727111574448.7878,0.0
2268034.157864885,52229850466.68919,82662333033.40611,0.0,225067377838.0598,727244905233.219,0.0
2282388.80443365,51933095499.44988,82577778318.60446,0.0,225533707072.29303,727377776927.9072,0.0
2296743.451002415,51636423807.80971,82493515312.16798,0.0,225999905444.87045,727510190223.7361,0.0
2311098.0975711797,51339835590.06747,82409543575.1686,0.0,226465972644.1797,727642145810.4493,0.0
2325452.7441399447,51043331043.547874,82325862669.4027,0.0,226931908360.13904,727773644376.653,0.0
2339807.3907087096,50746910364.6057,82242472157.39053,0.0,227397712284.19104,727904686609.8148,0.0
2354162.0372774745,50450573748.62986,82159371602.37561,0.0,227863384109.29593,728035273196.2668,0.0
2368516.6838462395,50154321390.04758,82076560568.3241,0.0,228328923529.92523,728165404821.205,0.0
2382871.3304150044,49858153482.32841,81994038619.92426,0.0,228794330242.05536,728295082168.6904,0.0
2397225.9769837693,49562070217.98835,81911805322.58585,0.0,229259603943.16116,728424305921.6508,0.0
2411580.6235525343,49266071788.59389,81829860242.43947,0.0,229724744332.2096,728553076761.8809,0.0
2425935.270121299,48970158384.76602,81748202946.33595,0.0,230189751109.65338,728681395370.0435,0.0
2440289.916690064,48674330196.184296,81666833001.84578,0.0,230654623977.42468,728809262425.6709,0.0
2454644.563258829,48378587411.5908,81585749977.25842,0.0,231119362638.92874,728936678607.1653,0.0
2468999.209827594,48082930218.79415,81504953441.58173,0.0,231583966799.03775,729063644591.8002,0.0
2483353.856396359,47787358804.67348,81424442964.54121,0.0,232048436164.08453,729190161055.721,0.0
2497708.502965124,47491873355.18236,81344218116.57951,0.0,232512770441.8563,729316228673.9465,0.0
2512063.149533889,47196474055.35278,81264278468.85565,0.0,232976969341.58847,729441848120.3696,0.0
2526417.7961026537,46901161089.29904,81184623593.24442,0.0,233441032573.95865,729567020067.7588,0.0
2540772.4426714187,46605934640.221664,81105253062.33571,0.0,233904959851.08023,729691745187.7582,0.0
2555127.0892401836,46310794890.411285,81026166449.43379,0.0,234368750886.49655,729816024150.8898,0.0
2569481.7358089485,46015742021.252525,80947363328.55675,0.0,234832405395.1746,729939857626.5537,0.0
2583836.3823777135,45720776213.227875,80868843274.43565,0.0,235295923093.49905,730063246283.0297,0.0
2598191.0289464784,45425897645.92148,80790605862.51399,0.0,235759303699.26624,730186190787.478,0.0
2612545.6755152433,45131106498.023026,80712650668.94693,0.0,236222546931.67807,730308691805.9406,0.0
2626900.3220840083,44836402947.33151,80634977270.6006,0.0,236685652511.33618,730430750003.3419,0.0
2641254.968652773,44541787170.75906,80557585245.05142,0.0,237148620160.23575,730552366043.4906,0.0
2655609.615221538,44247259344.334694,80480474170.58537,0.0,237611449601.75974,730673540589.0801,0.0
2669964.261790303,43952819643.20809,80403643626.19728,0.0,238074140560.67297,730794274301.69,0.0
2684318.908359068,43658468241.65334,80327093191.59013,0.0,238536692763.11615,730914567841.7869,0.0
2698673.554927833,43364205313.07268,80250822447.17432,0.0,238999105936.60007,731034421868.7261,0.0
2713028.201496598,43070031030.0002,80174830974.06686,0.0,239461379809.99966,731153837040.7521,0.0
2727382.848065363,42775945564.105545,80099118354.0908,0.0,239923514113.54843,731272814015.0001,0.0
2741737.4946341277,42481949086.19762,80023684169.77434,0.0,240385508578.8323,731391353447.4974,0.0
2756092.1412028926,42188041766.228226,79948528004.35013,0.0,240847362938.7842,731509455993.1641,0.0
2770446.7877716576,41894223773.29576,79873649441.75458,0.0,241309076927.67807,731627122305.8142,0.0
2784801.4343404225,41600495275.64881,79799048066.62701,0.0,241770650281.1233,731744353038.1576,0.0
2799156.0809091874,41306856440.68982,79724723464.30899,0.0,242232082736.05884,731861148841.8002,0.0
2813510.7274779524,41013307434.97867,79650675220.84348,0.0,242693374030.7478,731977510367.246,0.0
2827865.3740467173,40719848424.23627,79576902922.97414,0.0,243154523904.77158,732093438263.8978,0.0
2842220.0206154822,40426479573.348175,79503406158.14452,0.0,243615532099.0243,732208933180.0586,0.0
2856574.667184247,40133201046.368126,79430184514.4973,0.0,244076398355.7072,732323995762.9329,0.0
2870929.313753012,39840013006.52159,79357237580.87347,0.0,244537122418.3232,732438626658.6274,0.0
2885283.960321777,39546915616.20932,79284564946.81163,0.0,244997704031.67105,732552826512.1532,0.0
2899638.606890542,39253909037.01085,79212166202.5471,0.0,245458142941.8401,732666595967.426,0.0
2913993.253459307,38960993429.688034,79140040939.01122,0.0,245918438896.2045,732779935667.2681,0.0
2928347.900028072,38668168954.1885,79068188747.83044,0.0,246378591643.41806,732892846253.4093,0.0
2942702.5465968368,38375435769.64916,78996609221.32567,0.0,246838600933.40845,733005328366.4883,0.0
2957057.1931656017,38082794034.399666,78925301952.51132,0.0,247298466517.37195,733117382646.0536,0.0
2971411.8397343666,37790243905.96583,78854266535.0946,0.0,247758188147.76797,733229009730.5656,0.0
2985766.4863031316,37497785541.07309,78783502563.47469,0.0,248217765578.3137,733340210257.397,0.0
3000121.1328718965,37205419095.649925,78713009632.74182,0.0,248677198563.97867,733450984862.8342,0.0
3014475.7794406614,36913144724.83124,78642787338.67662,0.0,249136486860.97946,733561334182.0796,0.0
3028830.4260094264,36620962582.96178,78572835277.74916,0.0,249595630226.77432,733671258849.2513,0.0
3043185.0725781913,36328872823.5995,78503153047.11816,0.0,250054628420.05792,733780759497.3857,0.0
3057539.719146956,36036875599.51892,78433740244.63023,0.0,250513481200.75598,733889836758.4382,0.0
3071894.365715721,35744971062.71448,78364596468.8189,0.0,250972188330.02008,733998491263.2845,0.0
3086249.012284486,35453159364.40388,78295721318.90387,0.0,251430749570.22247,734106723641.7225,0.0
3100603.658853251,35161440655.03137,78227114394.79016,0.0,251889164684.95068,734214534522.4725,0.0
3114958.305422016,34869815084.27113,78158775297.06729,0.0,252347433439.0025,734321924533.1799,0.0
3129312.951990781,34578282801.03047,78090703627.00833,0.0,252805555598.38068,734428894300.4155,0.0
3143667.598559546,34286843953.45317,78022898986.56917,0.0,253263530930.28787,734535444449.677,0.0
3158022.2451283108,33995498688.92273,77955360978.38756,0.0,253721359203.1214,734641575605.391,0.0
3172376.8916970757,33704247154.06562,77888089205.78233,0.0,254179040186.4683,734747288390.9135,0.0
3186731.5382658406,33413089494.754513,77821083272.7525,0.0,254636573651.10004,734852583428.5317,0.0
3201086.1848346055,33122025856.11153,77754342783.9764,0.0,255093959368.9676,734957461339.4657,0.0
3215440.8314033705,32831056382.51142,77687867344.81079,0.0,255551197113.19632,735061922743.8688,0.0
3229795.4779721354,32540181217.58479,77621656561.29008,0.0,256008286658.08102,735165968260.8298,0.0
3244150.1245409003,32249400504.221264,77555710040.12532,0.0,256465227779.08087,735269598508.3745,0.0
3258504.7711096653,31958714384.57266,77490027388.70343,0.0,256922020252.81436,735372814103.4661,0.0
3272859.41767843,31668123000.05616,77424608215.08627,0.0,257378663857.0546,735475615662.0073,0.0
3287214.064247195,31377626491.35745,77359452128.00977,0.0,257835158370.724,735578003798.8418,0.0
3301568.71081596,31087224998.433823,77294558736.88303,0.0,258291503573.88968,735679979127.7552,0.0
3315923.357384725,30796918660.517345,77229927651.78746,0.0,258747699247.75845,735781542261.4768,0.0
3330278.00395349,30506707616.117928,77165558483.47589,0.0,259203745174.6718,735882693811.6808,0.0
3344632.650522255,30216592003.02642,77101450843.37163,0.0,259659641138.10132,735983434388.9874,0.0
3358987.29709102,29926571958.3177,77037604343.5676,0.0,260115386922.6436,736083764602.9652,0.0
3373341.9436597847,29636647618.35374,76974018596.82545,0.0,260570982314.01553,736183685062.1315,0.0
3387696.5902285497,29346819118.786644,76910693216.57465,0.0,261026427099.04953,736283196373.9541,0.0
3402051.2367973146,29057086594.56171,76847627816.91158,0.0,261481721065.68872,736382299144.8533,0.0
3416405.8833660795,28767450179.920437,76784822012.59859,0.0,261936864002.98215,736480993980.2023,0.0
3430760.5299348445,28477910008.40355,76722275419.06314,0.0,262391855701.0801,736579281484.3293,0.0
3445115.1765036094,28188466212.854,76659987652.3969,0.0,262846695951.2294,736677162260.5192,0.0
3459469.8230723743,27899118925.419956,76597958329.35478,0.0,263301384545.76862,736774636911.0139,0.0
3473824.4696411393,27609868277.55778,76536187067.35403,0.0,263755921278.12347,736871706037.0151,0.0
3488179.116209904,27320714400.03499,76474673484.47339,0.0,264210305942.80215,736968370238.6847,0.0
3502533.762778669,27031657422.933197,76413417199.45204,0.0,264664538335.3907,737064630115.1469,0.0
3516888.409347434,26742697475.65108,76352417831.68881,0.0,265118618252.54828,737160486264.489,0.0
3531243.055916199,26453834686.90728,76291675001.24117,0.0,265572545492.00284,737255939283.7639,0.0
3545597.702484964,26165069184.74333,76231188328.82434,0.0,266026319852.54617,737350989768.9904,0.0
3559952.349053729,25876401096.526546,76170957435.81035,0.0,266479941134.0297,737445638315.1552,0.0
3574306.995622494,25587830548.95293,76110981944.22711,0.0,266933409137.35965,737539885516.2145,0.0
3588661.6421912587,25299357668.05005,76051261476.75748,0.0,267386723664.49277,737633731965.0953,0.0
3603016.2887600237,25010982579.179874,75991795656.73833,0.0,267839884518.4316,737727178253.6969,0.0
3617370.9353287886,24722705407.041668,75932584108.1596,0.0,268292891503.2202,737820224972.8921,0.0
3631725.5818975535,24434526275.674805,75873626455.6634,0.0,268745744423.93958,737912872712.5289,0.0
3646080.2284663185,24146445308.46161,75814922324.54301,0.0,269198443086.70316,738005122061.4324,0.0
3660434.8750350834,23858462628.130173,75756471340.74196,0.0,269650987298.65256,738096973607.4055,0.0
3674789.5216038483,23570578356.75715,75698273130.8531,0.0,270103376867.95303,738188427937.2308,0.0
3689144.1681726133,23282792615.770565,75640327322.11768,0.0,270555611603.7891,738279485636.6722,0.0
3703498.814741378,22995105525.952583,75582633542.4243,0.0,271007691316.3602,738370147290.4761,0.0
3717853.461310143,22707517207.442295,75525191420.3081,0.0,271459615816.87637,738460413482.3729,0.0
3732208.107878908,22420027779.738457,75468000584.9497,0.0,271911384917.55383,738550284795.079,0.0
3746562.754447673,22132637361.70225,75411060666.17432,0.0,272362998431.61072,738639761810.2975,0.0
3760917.401016438,21845346071.560013,75354371294.45073,0.0,272814456173.26282,738728845108.7203,0.0
3775272.047585203,21558154026.905956,75297932100.89041,0.0,273265757957.71918,738817535270.0293,0.0
3789626.694153968,21271061344.704895,75241742717.24657,0.0,273716903601.178,738905832872.8983,0.0
3803981.3407227327,20984068141.29493,75185802775.91309,0.0,274167892920.82224,738993738494.9938,0.0
3818335.9872914976,20697174532.390144,75130111909.92368,0.0,274618725734.81546,739081252712.977,0.0
3832690.6338602626,20410380633.08328,75074669752.95085,0.0,275069401862.29767,739168376102.5057,0.0
3847045.2804290275,20123686557.848404,75019475939.30502,0.0,275519921123.38104,739255109238.235,0.0
3861399.9269977924,19837092420.543568,74964530103.93346,0.0,275970283339.1458,739341452693.8188,0.0
3875754.5735665574,19550598334.41345,74909831882.41937,0.0,276420488331.636,739427407041.9125,0.0
3890109.2201353223,19264204412.09198,74855380910.98094,0.0,276870535923.85547,739512972854.1729,0.0
3904463.8667040872,18977910765.60497,74801176826.47035,0.0,277320425939.7636,739598150701.2609,0.0
3918818.513272852,18691717506.372723,74747219266.3728,0.0,277770158204.2714,739682941152.8428,0.0
3933173.159841617,18405624745.212627,74693507868.80559,0.0,278219732543.2373,739767344777.5912,0.0
3947527.806410382,18119632592.34176,74640042272.51703,0.0,278669148783.46295,739851362143.1875,0.0
3961882.452979147,17833741157.379433,74586822116.88565,0.0,279118406752.68945,739934993816.3225,0.0
3976237.099547912,17547950549.349796,74533847041.91902,0.0,279567506279.59314,740018240362.6986,0.0
3990591.746116677,17262260876.684376,74481116688.25298,0.0,280016447193.7817,740101102347.031,0.0
4004946.3926854418,16976672247.22461,74428630697.15047,0.0,280465229325.78986,740183580333.0492,0.0
4019301.0392542067,16691184768.224401,74376388710.50072,0.0,280913852507.0759,740265674883.4989,0.0
4033655.6858229716,16405798546.352629,74324390370.81816,0.0,281362316570.0173,740347386560.1428,0.0
4048010.3323917366,16120513687.695662,74272635321.24152,0.0,281810621347.9068,740428715923.7633,0.0
4062364.9789605015,15835330297.759863,74221123205.53276,0.0,282258766674.9488,740509663534.1628,0.0
4076719.6255292664,15550248481.474085,74169853668.07619,0.0,282706752386.255,740590229950.166,0.0
4091074.2720980314,15265268343.192139,74118826353.87741,0.0,283154578317.8409,740670415729.6212,0.0
4105428.9186667963,14980389986.695274,74068040908.56241,0.0,283602244306.6217,740750221429.402,0.0
4119783.565235561,14695613515.194637,74017496978.37648,0.0,284049750190.4084,740829647605.4083,0.0
4134138.211804326,14410939031.333717,73967194210.18333,0.0,284497095807.9041,740908694812.5691,0.0
